Address,Price per month €,Beds,Capacity,Link
"Christchurch Place, Dublin 8",1726,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Christchurch-Place-Dublin-8/6201811/
"Apartment Cassian Court South, Lock-keepers Walk, Ashtown, Dublin 15",1750,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Apartment-Cassian-Court-South-Lock-keepers-Walk-Ashtown-Dublin-15/6200309/
"Hyde Court, Townsend Street, Dublin 2",1730,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Hyde-Court-Townsend-Street-Dublin-2/6201771/
"Walton Hall, Swords, Co. Dublin",1850,2,"2 bedrooms (2 double), 2 bathrooms, unfurnished",https://www.rent.ie/houses-to-let/Walton-Hall-Swords-Co-Dublin/6201414/
"Fairhaven Close, Castleknock, Dublin 15",2500,4,"4 bedrooms (4 double), 3 bathrooms, unfurnished",https://www.rent.ie/houses-to-let/Fairhaven-Close-Castleknock-Dublin-15/6188493/
"Castleland Park Way, Balbriggan, Co. Dublin",2000,3,"3 bedrooms (1 single, 2 double), 3 bathrooms, unfurnished",https://www.rent.ie/houses-to-let/Castleland-Park-Way-Balbriggan-Co-Dublin/6200842/
"Shaw Street, Dublin 2, Dublin 2",2350,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Shaw-Street-Dublin-2-Dublin-2/6201208/
"28 Laurel Court, Carpenterstown, Dublin 15",1950,3,"3 bedrooms (1 single, 2 double), 3 bathrooms, furnished",https://www.rent.ie/houses-to-let/28-Laurel-Court-Carpenterstown-Dublin-15/6200844/
"Apartment 15, Belvedere House, Dublin 1",2500,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-15-Belvedere-House-Dublin-1/6200835/
"Apartment 4, Duff House, Dublin 1",1900,2,"2 bedrooms (1 single, 1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-4-Duff-House-Dublin-1/6200810/
"36 Beaumont Drive, Churchtown, Churchtown, Dublin 14",2350,3,"3 bedrooms (2 double, 1 twin), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/36-Beaumont-Drive-Churchtown-Churchtown-Dublin-14/6200801/
"Premier Square Glasnevin Finglas, Glasnevin, Dublin 11",1950,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Premier-Square-Glasnevin-Finglas-Glasnevin-Dublin-11/6200373/
"70 Wyckham Point, Dundrum, Dublin 14",2054,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/70-Wyckham-Point-Dundrum-Dublin-14/6200821/
"Flat 9, 46 Rathmines Road Upper, Rathmines, Dublin 6",1533,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Flat-9-46-Rathmines-Road-Upper-Rathmines-Dublin-6/6200819/
"Flat 2, 68 Rathgar Road, Rathgar, Dublin 6",1224,1,studio apartment to rent,https://www.rent.ie/houses-to-let/Flat-2-68-Rathgar-Road-Rathgar-Dublin-6/6200812/
"Flat 5, 37 Chelmsford Road, Ranelagh, Ranelagh, Dublin 6",1450,1,studio apartment to rent,https://www.rent.ie/houses-to-let/Flat-5-37-Chelmsford-Road-Ranelagh-Ranelagh-Dublin-6/6200799/
"43 Essex Street East, Temple Bar, Dublin 2",1850,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/43-Essex-Street-East-Temple-Bar-Dublin-2/6200787/
"83 Queen Street, Smithfield, Dublin 7",1344,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/83-Queen-Street-Smithfield-Dublin-7/6200374/
"Dartry House Orwell Woods Orwell Park, Dartry, Dublin 6",3250,2,"2 bedrooms (2 double), 3 bathrooms, furnished",https://www.rent.ie/houses-to-let/Dartry-House-Orwell-Woods-Orwell-Park-Dartry-Dublin-6/6200322/
"10 Knocklyon Gate, Knocklyon, Dublin 16",1800,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/10-Knocklyon-Gate-Knocklyon-Dublin-16/6200345/
"94 Ranelagh Road, Ranelagh, Dublin 6",1650,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/94-Ranelagh-Road-Ranelagh-Dublin-6/6200330/
"Apartment 2, Hanover Court, Grand Canal Dock, Dublin 2",3250,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Apartment-2-Hanover-Court-Grand-Canal-Dock-Dublin-2/6200315/
"Apartment 29, The Green, Malahide, Co. Dublin",1650,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-29-The-Green-Malahide-Co-Dublin/6199968/
"54 Raglan Lane, Ballsbridge, Dublin 4",4500,3,"3 bedrooms (3 double), 3 bathrooms, unfurnished",https://www.rent.ie/houses-to-let/54-Raglan-Lane-Ballsbridge-Dublin-4/6199906/
"Apartment 2 The Onyx, The Grange, Brewery Road, Blackrock, Co. Dublin",1900,2,"2 bedrooms (2 double), 2 bathrooms, unfurnished",https://www.rent.ie/houses-to-let/Apartment-2-The-Onyx-The-Grange-Brewery-Road-Blackrock-Co-Dublin/6199904/
"South Great George's Street, Dublin 2",2400,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/South-Great-Georges-Street-Dublin-2/6199903/
"Hyde Park Glenageary / Dalkey, Dalkey, Co. Dublin",1200,1,studio apartment to rent,https://www.rent.ie/houses-to-let/Hyde-Park-Glenageary--Dalkey-Dalkey-Co-Dublin/6163163/
"Cowper Downs, Rathmines, Rathmines, Dublin 6",2880,3,"3 bedrooms (2 single, 1 double), 2 bathrooms, unfurnished",https://www.rent.ie/houses-to-let/Cowper-Downs-Rathmines-Rathmines-Dublin-6/6199884/
"Apartment 42, The Baily, Custom House Harbour Apartments, Dublin 1",2000,2,"2 bedrooms (1 single, 1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-42-The-Baily-Custom-House-Harbour-Apartments-Dublin-1/6199875/
"Rathfarnham Castle, Rathfarnham, Dublin 14",1800,2,"2 bedrooms (1 single, 1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Rathfarnham-Castle-Rathfarnham-Dublin-14/6199855/
"Flat 10, 103 Rathmines Road Upper, Rathmines, Dublin 6",1450,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Flat-10-103-Rathmines-Road-Upper-Rathmines-Dublin-6/6199860/
"Pembroke Road, Ballsbridge, Dublin 4",1300,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Pembroke-Road-Ballsbridge-Dublin-4/6199640/
"Old Kilmainham Village, Kilmainham, Dublin 8",1400,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Old-Kilmainham-Village-Kilmainham-Dublin-8/6199829/
"Apartment 43, Crosbie House, Northbrook Avenue, Ranelagh, Dublin 6",1620,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-43-Crosbie-House-Northbrook-Avenue-Ranelagh-Dublin-6/6199622/
"The Waterside, Ringsend, Dublin 4",1550,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/The-Waterside-Ringsend-Dublin-4/6199519/
"The Island, Chapelizod, Chapelizod, Dublin 20",1450,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/The-Island-Chapelizod-Chapelizod-Dublin-20/6199498/
"Mews 2, 93-95 Terenure Road East, Dublin 6, Terenure, Dublin 6",3750,3,"3 bedrooms (3 double), 4 bathrooms, furnished",https://www.rent.ie/houses-to-let/Mews-2-93-95-Terenure-Road-East-Dublin-6-Terenure-Dublin-6/6199505/
"12A Macken Street, Dublin 2",1685,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/12A-Macken-Street-Dublin-2/6199507/
"74 Ranelagh Village, Ranelagh, Dublin 6",1257,1,studio apartment to rent,https://www.rent.ie/houses-to-let/74-Ranelagh-Village-Ranelagh-Dublin-6/6199506/
"Beech Walk, Brookwood, Rathfarnham, Dublin 14",1850,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Beech-Walk-Brookwood-Rathfarnham-Dublin-14/6197180/
"Kearn's Court Apartment Building, 15 Kearn's Place, Kilmainham, Dublin 8",1750,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Kearns-Court-Apartment-Building-15-Kearns-Place-Kilmainham-Dublin-8/6197208/
"Watermill Road, Raheny, Dublin 5",1850,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Watermill-Road-Raheny-Dublin-5/6077036/
"48 Sandyford View, Sandyford, Dublin 18",1900,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/48-Sandyford-View-Sandyford-Dublin-18/6199245/
"Johnstown Road, Cabinteely, Dublin 18",800,1,studio apartment to rent,https://www.rent.ie/houses-to-let/Johnstown-Road-Cabinteely-Dublin-18/6197172/
"33 Millennium Tower Charlotte Quay, Grand Canal Dock, Dublin 2",3800,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/33-Millennium-Tower-Charlotte-Quay-Grand-Canal-Dock-Dublin-2/6197231/
"Apartment 2 62 Dorset Street Upper, Dublin 1",2150,2,"2 bedrooms (2 single), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-2-62-Dorset-Street-Upper-Dublin-1/6195987/
"Mullins Wing, Linden, Grove Avenue, Blackrock, Co. Dublin",2750,3,"3 bedrooms (1 single, 2 double), 3 bathrooms, furnished",https://www.rent.ie/houses-to-let/Mullins-Wing-Linden-Grove-Avenue-Blackrock-Co-Dublin/6197197/
"Stearne House, Dean Court, Patrick Street, Dublin, Christchurch, Dublin 8",1500,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Stearne-House-Dean-Court-Patrick-Street-Dublin-Christchurch-Dublin-8/6197165/
"Burlington Gardens, Burlington Road, Dublin 4",2100,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Burlington-Gardens-Burlington-Road-Dublin-4/6190451/
"Intercontinental Hotel, Ballsbridge, Dublin 4",5000,1,"1 bedroom (1 double), 2 bathrooms, furnished or unfurnished",https://www.rent.ie/houses-to-let/Intercontinental-Hotel-Ballsbridge-Dublin-4/6194130/
"Southmede, Dundrum, Dublin 14",1795,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Southmede-Dundrum-Dublin-14/6197159/
"4 Ashbrook Terrace, Sallymount Avenue, Ranelagh, Dublin 6",875,1,studio apartment to rent,https://www.rent.ie/houses-to-let/4-Ashbrook-Terrace-Sallymount-Avenue-Ranelagh-Dublin-6/6197141/
"Larkhill Road, Whitehall, Dublin 9",2200,4,"4 bedrooms (3 double, 1 twin), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Larkhill-Road-Whitehall-Dublin-9/6196779/
"Apartment 50, The Strand, 149 North Strand Road, Dublin 3",2200,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Apartment-50-The-Strand-149-North-Strand-Road-Dublin-3/6196100/
"37 Brookville Park, Blackrock, Co. Dublin",1500,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/37-Brookville-Park-Blackrock-Co-Dublin/6195984/
"6 Mount Gandon, Lucan, Co. Dublin",2357,4,"4 bedrooms (2 single, 2 double), 3 bathrooms, furnished",https://www.rent.ie/houses-to-let/6-Mount-Gandon-Lucan-Co-Dublin/6195973/
"13 Beechmount House, 49 Glasnevin Hill, Glasnevin, Dublin 11",1600,2,"2 bedrooms (1 single, 1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/13-Beechmount-House-49-Glasnevin-Hill-Glasnevin-Dublin-11/6195968/
"Innishfree, Castleknock Road, Castleknock, Co. Dublin",1700,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Innishfree-Castleknock-Road-Castleknock-Co-Dublin/6196010/
"Mountjoy Square West, Dublin 1",1600,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Mountjoy-Square-West-Dublin-1/6196671/
"Apartment, O'casey Hall, Castleknock, Dublin 15",1688,2,"2 bedrooms (1 single, 1 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Apartment-Ocasey-Hall-Castleknock-Dublin-15/6196163/
"Southgate Cork St, Dublin 8",2000,2,"2 bedrooms (1 single, 1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Southgate-Cork-St-Dublin-8/6195999/
"Merchamp, Seafield Road, Clontarf, Dublin 3",2250,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Merchamp-Seafield-Road-Clontarf-Dublin-3/6195972/
"The Paddocks Crescent, Lucan, Co. Dublin",2700,4,"4 bedrooms (1 single, 2 double, 1 twin), 4 bathrooms, furnished",https://www.rent.ie/houses-to-let/The-Paddocks-Crescent-Lucan-Co-Dublin/6195934/
"Bloomfield Park, Donnybrook, Dublin 4",2650,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Bloomfield-Park-Donnybrook-Dublin-4/6195756/
"105 Greenlea Road, Terenure, Dublin 6w",1500,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/105-Greenlea-Road-Terenure-Dublin-6w/6195644/
"5b Sundrive Road, Kimmage, Dublin 12",1700,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/5b-Sundrive-Road-Kimmage-Dublin-12/6195613/
"Ravensdale Park, Kimmage, Dublin 12",1395,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Ravensdale-Park-Kimmage-Dublin-12/6195633/
"13 The Weir, 59 Orwell Park, Rathgar, Dublin 6",3750,3,"3 bedrooms (3 double), 3 bathrooms, furnished",https://www.rent.ie/houses-to-let/13-The-Weir-59-Orwell-Park-Rathgar-Dublin-6/6195639/
"Apartment 69, The Oaks, Herbert Park Lane, Ballsbridge, Dublin 4",2000,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-69-The-Oaks-Herbert-Park-Lane-Ballsbridge-Dublin-4/6195605/
"Merrion Hall, Blackrock, Co. Dublin",2100,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Merrion-Hall-Blackrock-Co-Dublin/6195133/
"Red Arches Drive, The Coast, Baldoyle, Dublin 13",1350,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Red-Arches-Drive-The-Coast-Baldoyle-Dublin-13/6195108/
"Apartment 1, Mellor Court, Dublin 1",2000,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-1-Mellor-Court-Dublin-1/6195146/
"Wellington Place, Ballsbridge, Ballsbridge, Dublin 4",1650,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Wellington-Place-Ballsbridge-Ballsbridge-Dublin-4/6195141/
"Carmans Hall, Christchurch, Dublin 8",1850,2,"2 bedrooms (1 double, 1 twin), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Carmans-Hall-Christchurch-Dublin-8/6195110/
"The Terrace, Robswall, Malahide, Co. Dublin",2250,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/The-Terrace-Robswall-Malahide-Co-Dublin/6195116/
"Belfry Manor, Citywest, Co. Dublin, Citywest, Co. Dublin",1600,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Belfry-Manor-Citywest-Co-Dublin-Citywest-Co-Dublin/6194775/
"Swords Central, Main Street, Swords, Co. Dublin",1550,2,"2 bedrooms (2 double), 2 bathrooms, unfurnished",https://www.rent.ie/houses-to-let/Swords-Central-Main-Street-Swords-Co-Dublin/6194770/
"7 Sallymount Ave, Ranelagh, Dublin 6",1800,1,"1 bedroom (1 twin), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/7-Sallymount-Ave-Ranelagh-Dublin-6/6194753/
"Clarinda Park East, Dun Laoghaire, Co. Dublin",1300,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Clarinda-Park-East-Dun-Laoghaire-Co-Dublin/6190423/
"7 Sallymount Ave, Ranelagh, Dublin 6",2000,2,"2 bedrooms (1 double, 1 twin), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/7-Sallymount-Ave-Ranelagh-Dublin-6/6194164/
"20 Berystede, Lesson Park, Ranelagh, Dublin 6",1650,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/20-Berystede-Lesson-Park-Ranelagh-Dublin-6/6194755/
"Apartment 53, Block C, Belmont Hall, Dublin 1",1700,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-53-Block-C-Belmont-Hall-Dublin-1/6194197/
"Flat 8, 251 North Circular Road, Dublin 7",892,1,studio apartment to rent,https://www.rent.ie/houses-to-let/Flat-8-251-North-Circular-Road-Dublin-7/6194194/
"28 Leinster Square, Rathmines, Rathmines, Dublin 6",1020,1,studio apartment to rent,https://www.rent.ie/houses-to-let/28-Leinster-Square-Rathmines-Rathmines-Dublin-6/6194192/
"The Courtyard, Hill Street, Dublin 1",1500,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/The-Courtyard-Hill-Street-Dublin-1/6194186/
"Apartment 4, 20b Highfield Road, Rathgar, Dublin 6",1250,1,studio apartment to rent,https://www.rent.ie/houses-to-let/Apartment-4-20b-Highfield-Road-Rathgar-Dublin-6/6194185/
"Beechmount Drive, Clonskeagh, Dublin 14",1600,2,"2 bedrooms (1 double, 1 twin), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Beechmount-Drive-Clonskeagh-Dublin-14/6194146/
"Shrewsbury Square, Ballsbridge, Dublin 4",3000,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Shrewsbury-Square-Ballsbridge-Dublin-4/6193294/
"Chapel View Lucan, Lucan, Co. Dublin",1550,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Chapel-View-Lucan-Lucan-Co-Dublin/6193284/
"175 The Spinnaker, Arran Quay, Smithfield, Dublin 7",1500,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/175-The-Spinnaker-Arran-Quay-Smithfield-Dublin-7/6194101/
"45 The Crescent, Ongar Village, Ongar, Dublin 15",2000,3,"3 bedrooms (1 single, 2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/45-The-Crescent-Ongar-Village-Ongar-Dublin-15/6193986/
"Apartment 27, The Dock Mill, Grand Mill Quay, Dublin 4",1800,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-27-The-Dock-Mill-Grand-Mill-Quay-Dublin-4/6193936/
"The Casino, Malahide, Co. Dublin",2300,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/The-Casino-Malahide-Co-Dublin/6193291/
"St Andrews Hall, Main Street, Lucan, Co. Dublin",1500,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/St-Andrews-Hall-Main-Street-Lucan-Co-Dublin/6193279/
"Beechview, Kilteel Road, Rathcoole, Co. Dublin",1650,1,"1 bedroom (1 single), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Beechview-Kilteel-Road-Rathcoole-Co-Dublin/6193286/
"Block A, Old Kilmainham Village, Dublin 8",1650,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Block-A-Old-Kilmainham-Village-Dublin-8/6193277/
"Block 1, Allendale Square, Clonsilla, Dublin 15",1900,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Block-1-Allendale-Square-Clonsilla-Dublin-15/6192809/
"Buckingham street Lower, Dublin 1",1500,2,"2 bedrooms (1 double, 1 twin), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Buckingham-street-Lower-Dublin-1/6193226/
"Beechview, Kilteel Road, Rathcoole, Co. Dublin",2000,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Beechview-Kilteel-Road-Rathcoole-Co-Dublin/6193261/
"78a Old Kilmainham Road, Kilmainham, Dublin 8",1695,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/78a-Old-Kilmainham-Road-Kilmainham-Dublin-8/6193240/
"Abridge House, 20 Cabra Road, Dublin 7",600,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Abridge-House-20-Cabra-Road-Dublin-7/6193248/
"Apartment 40, Kingscourt, Dublin 7",1835,2,"2 bedrooms (2 double), 1 bathroom, unfurnished",https://www.rent.ie/houses-to-let/Apartment-40-Kingscourt-Dublin-7/6193251/
"The Rowan, Rockfield, Dundrum, Dublin 14",1750,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/The-Rowan-Rockfield-Dundrum-Dublin-14/6193259/
"Reuben street, Dublin 8",1352,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Reuben-street-Dublin-8/6193229/
"Bessboro House,terenure Road, Terenure, Dublin 6",1600,2,"2 bedrooms (1 single, 1 double), 2 bathrooms, furnished or unfurnished",https://www.rent.ie/houses-to-let/Bessboro-Houseterenure-Road-Terenure-Dublin-6/6193244/
"Rosecourt, Dublin 7",1800,2,"2 bedrooms (1 single, 1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Rosecourt-Dublin-7/6193236/
"92 Saul Road, Crumlin, Crumlin, Dublin 12",2000,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/92-Saul-Road-Crumlin-Crumlin-Dublin-12/6192803/
"Flat 4, 128 North Circular Road, North Circular Road, Dublin 7",1635,2,"2 bedrooms (2 double), 1 bathroom, furnished or unfurnished",https://www.rent.ie/houses-to-let/Flat-4-128-North-Circular-Road-North-Circular-Road-Dublin-7/6114712/
"20 The Oaks, Rockfield, Dundrum, Dublin 16, Dundrum, Dublin 14",2050,2,"2 bedrooms (2 single), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/20-The-Oaks-Rockfield-Dundrum-Dublin-16-Dundrum-Dublin-14/6192684/
